DeltaG_Variability	ID	lower_4	upper_4	range_4	lower_15	upper_15	range_15	lower_20	upper_20	range_20	four_fifteen	four_twenty	fifteen_twenty
DeltaG_Variability	PHEMEabc	-90.0166	-34.6843	55.3323	-78.1397	-32.0723	46.0674	-79.7103	-30.885	48.8253	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 20CR < 04CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PHETA1	0.0	34.572	34.572	0.0	35.9624	35.9624	0.0	36.5944	36.5944	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 04CU < 20CU | 04CR < 20CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PHETRS	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	PHNabc	-90.01660175110653	-34.6842958473585	55.3323059037	-78.13966866213123	-32.07230033489475	46.0673683272	-79.71028343758326	-30.885029647411216	48.8252537902	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PIabc	-89.12191622800867	-46.89344537944284	42.2284708486	-67.53243962748299	-44.76602725402485	22.7664123735	-69.86292238943446	-43.79901901525085	26.0639033742	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PIt6	-21.9265	-0.0	21.9265	-13.1197	-0.0	13.1197	-14.2913	-0.0	14.2913	04CL < 15CL | 04CU == 15CU | 15CR < 04CR	04CL < 20CL | 04CU == 20CU | 20CR < 04CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	PMANM	-23.2768	11.7535	35.0303	-23.972	12.4487	36.4207	-24.2879	12.7647	37.0526	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PMCOAt	0.0	17.5152	17.5152	0.0	18.2103	18.2103	0.0	18.5263	18.5263	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 04CU < 20CU | 04CR < 20CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PMDPHT	-58.662569577485	-13.090177345835457	45.5723922316	-50.73366900185164	-11.004662636549096	39.7290063653	-52.30428377729953	-10.05670140528193	42.247582372	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PMPK	-31.154806682723482	15.279703631157378	46.4345103139	-31.210281594328357	15.143198566804138	46.3534801611	-33.17712397611414	15.971494065843736	49.148618042	04CL < 15CL | 15CU < 04CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PNTK	-35.304796574450606	-9.999999974752427e-07	35.3047955745	-34.680747840664	-9.99999993922529e-07	34.6807468407	-36.33871583818092	-9.999999974752427e-07	36.3387148382	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	04CL < 20CL | 04CU == 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PPA	-42.990570446296765	-18.202148837550446	24.7884216087	-20.98517266250756	-14.368500951277833	6.61667171123	-23.015809146953607	-12.625933730924682	10.389875416	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PPAtNa	-28.1272	35.0303	63.1575	-23.7269	36.4207	60.1476	-50.3795	37.0526	87.4321	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PPBNGS	-115.25128525457953	-62.705794198915	52.5454910557	-115.58866678711921	-60.95766102240793	54.6310057647	-115.74202202918272	-60.163055033086536	55.5789669961	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PPC	-70.73309089064303	-7.6455369737719625	63.0875539169	-53.47279452199146	-4.507060657900398	48.9657338641	-54.406796346682576	-3.080478514322394	51.3263178324	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PPCDC	-59.45451866674587	-6.909029610620468	52.5454890561	-61.202651843031646	-6.571648078080781	54.631003765	-61.99725983211387	-6.418292836017287	55.5789669961	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PPCK	-54.31383623085654	9.63583526801591	63.9496714989	-55.422272749037475	2.1082156719270735	57.530488421	-57.86773604349552	3.5161976123111707	61.3839336558	04CL < 15CL | 15CU < 04CU | 15CR < 04CR	04CL < 20CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PPM	0.0	9.0513	9.0513	0.0	9.7465	9.7465	0.0	10.0625	10.0625	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 04CU < 20CU | 04CR < 20CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PPM2	-16.926	-0.0	16.926	-21.942	14.4787	36.4207	-22.258	14.7947	37.0527	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PPNCL	-99.04676434276455	-11.13677554195046	87.9099888008	-86.8120412164071	-7.3031276563966365	79.50891356	-88.2200241567902	-5.560560435690338	82.6594637211	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PPND	-129.56344421897916	-66.60216956939895	62.9612746496	-133.37658676212533	-75.43724714167948	57.9393396204	-135.10983537215887	-74.33593066823106	60.7739047039	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PPNDH	-132.794945636985	-80.24945658132047	52.5454890557	-134.54307881349206	-79.91207504878079	54.6310037647	-135.33768680281347	-79.7587198067173	55.5789669961	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PPPGFUM	-156.24660593156784	-67.42352747311391	88.8230784585	-151.10296566188876	-64.64284119438491	86.4601244675	-157.07875829602688	-63.37889288587172	93.6998654102	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PPPGMEN	-3.079698859686033	137.041610622086	140.121309482	-5.860385138415047	139.82229690081505	145.682682039	-7.124333446928233	141.08624520932824	148.210578656	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PPPGNO3	-551.3137531548861	-411.192443673114	140.121309482	-554.0944394336151	-408.41175739438495	145.682682039	-555.3583877421282	-407.1478090858717	148.210578656	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PPPGO	-619.1996190960426	-575.6990658755053	43.5005532205	-617.9079981036924	-569.8139296545637	48.0940684491	-617.357425657649	-568.7800142091459	48.5774114485	15CL < 04CL | 15CU < 04CU | 04CR < 15CR	20CL < 04CL | 20CU < 04CU | 04CR < 20CR	20CL < 15CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PPS	-59.801614047476505	-13.81346847171117	45.9881455758	-52.567885041525386	-17.422205316766867	35.1456797248	-54.45448689410159	-14.980306930963753	39.4741799631	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PPTGSe	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	PPTT	-126.99910728744304	-70.74932434544522	56.249782942	-128.38945042680754	-72.10427673446857	56.2851736923	-129.021424581186	-70.84498873105215	58.1764358501	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PRAGS	-87.37295472876453	-20.115310030806498	67.257644698	-75.13823160240709	-10.860528020506443	64.2777035819	-76.54621454279018	-9.194638920829341	67.351575622	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PRAIS	-104.2521281385065	-48.9198222347585	55.3323059037	-92.37519504929163	-46.30782672229475	46.067368327	-93.94580982473951	-45.120556034811216	48.8252537899	04CL < 15CL | 15CU < 04CU | 15CR < 04CR	04CL < 20CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PRAIi	-22.88655267296152	-9.999999974752427e-07	22.886551673	-23.581724242643773	-9.999999974752427e-07	23.5817232426	-23.89771131977207	-9.999999974752427e-07	23.8977103198	04CL < 15CL | 04CU == 15CU | 04CR < 15CR	04CL < 20CL | 04CU == 20CU | 04CR < 20CR	15CL < 20CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	PRAMPC	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	PRASCS	-86.5678	-34.0226	52.5452	-75.386	-30.8841	44.5019	-77.2726	-29.4575	47.8151	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 20CR < 04CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PRATPP	-88.20068032798501	-49.4660610712087	38.7346192568	-89.94881350449205	-51.87397506705685	38.0748384374	-90.74341949393535	-51.09330597583356	39.6501135181	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PRFGS	-52.61041779418281	-9.999999956988859e-07	52.6104167942	-45.54173745983542	-9.999999868171017e-07	45.5417364598	-47.42833931241161	-9.999999903698154e-07	47.4283383124	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PRKIN	-49.43970087523504	-3.8348248097926074	45.6048760654	-49.49517578659119	-3.971329374146359	45.5238464124	-51.46201816885613	-3.1430338751067737	48.3189842937	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PRMICIi	-22.86047664018152	-9.999999974752427e-07	22.8604756402	-23.555648209863772	-9.999999974752427e-07	23.5556472099	-23.87163528699207	-9.999999974752427e-07	23.871634287	04CL < 15CL | 04CU == 15CU | 04CR < 15CR	04CL < 20CL | 04CU == 20CU | 04CR < 20CR	15CL < 20CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	PRO1q	-161.0266298643562	-97.39119686555699	63.6354329988	-153.05196322815786	-96.00085372619249	57.051109502	-154.73122436246453	-95.36887957193588	59.3623447905	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PROTRS	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	PROT_SYNTHESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	PROt4	-28.127192991726613	35.03032637044303	63.1575193622	-23.726943590677735	36.420669509807524	60.1476131005	-50.37949806365015	37.052643664307865	87.432141728	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PRPPS	-41.3736	-11.1028	30.2708	-42.764	-12.071	30.693	-43.396	-10.7304	32.6656	15CL < 04CL | 15CU < 04CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PSCVT	-71.1917	-8.1042	63.0875	-53.9314	-4.9657	48.9657	-54.8654	-3.5391	51.3263	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 20CR < 04CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PSD	-61.69031671528501	-9.144827659620468	52.5454890557	-63.43844989179206	-8.80744612708078	54.6310037647	-64.23305788111347	-8.654090885017286	55.5789669961	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PSERT	-45.46206063914305	1.8941281233371718	47.3561887625	-46.85240377850752	10.956809641661685	57.8092134202	-47.48437793276412	12.527424417109536	60.0118023499	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PSP_L	-53.127706267775	-7.555314036125456	45.5723922316	-45.198805692141676	-5.469799327078702	39.7290063651	-46.76942046758955	-4.521838095571926	42.247582372	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PSSA	-27.031	-0.0	27.031	-28.4214	-0.0	28.4214	-29.0533	-0.0	29.0533	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	PSUDS	-42.67864850557953	1.4030213899454331	44.0816698955	-43.016030038119226	3.1511545662220755	46.1671846043	-43.169385280182716	3.9457605555434654	47.1151458357	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PTAr	0.0	35.3173	35.3173	-20.6512	-0.0	20.6512	-22.0778	-0.0	22.0778	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	PTPATi	-97.30408123304302	-58.56946197603631	38.734619257	-98.69442437240754	-60.61958593497232	38.0748384374	-99.32639852666412	-59.67628500868422	39.650113518	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PTRCabc	-90.01660175133732	-34.684295847358506	55.332305904	-78.13966866189163	-32.07230033489475	46.067368327	-79.71028343733951	-30.885029647411223	48.8252537899	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PULLNASE	-64.35662297591198	23.219195450196988	87.5758184261	-68.21067936606897	22.840996908451356	91.0516762745	-69.96252317977627	22.669088480385646	92.6316116602	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PUNP1	0.0	34.3486	34.3486	0.0	26.2205	26.2205	0.0	27.6285	27.6285	04CL == 15CL | 15CU < 04CU | 15CR < 04CR	04CL == 20CL | 20CU < 04CU | 20CR < 04CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PUNP2	-13.3263	35.5841	48.9104	-16.4647	41.4746	57.9393	-17.8913	42.8826	60.7739	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PUNP3	0.0	36.4987	36.4987	0.0	31.6206	31.6206	0.0	33.0286	33.0286	04CL == 15CL | 15CU < 04CU | 15CR < 04CR	04CL == 20CL | 20CU < 04CU | 20CR < 04CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PUNP4	-7.0697	41.8407	48.9104	-10.2081	47.7312	57.9393	-11.6347	49.1392	60.7739	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PUNP5	-20.325	34.1402	54.4652	-23.4635	26.0121	49.4756	-24.89	27.4201	52.3101	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PUNP6	-17.0909	31.8195	48.9104	-20.2294	37.71	57.9394	-21.656	39.118	60.774	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PUNP7	-19.4348	-0.0	19.4348	-22.5733	-0.0	22.5733	-23.9999	-0.0	23.9999	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	PYAM5PO	-2.499874861441871	24.366397943278706	26.8662728047	-2.9058190115025617	62.81578790086577	65.7216069124	-5.181272950112765	63.27580960986398	68.45708256	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PYDXL5PSYN	-357.57978000128116	-296.1146160192371	61.465163982	-365.23259154211087	-295.3146210808149	69.9179704613	-366.95656155962257	-292.0014390846607	74.955122475	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	PYK	-40.03025933200739	6.404250981643017	46.4345103137	-32.86042927306164	-9.999999903698154e-07	32.8604282731	-34.43104404850946	-9.99999993922529e-07	34.4310430485	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PYNP2	-22.3457	32.1194	54.4651	-25.4842	23.9913	49.4755	-26.9108	25.3993	52.3101	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	PYRt2	-22.8212	17.5152	40.3364	-23.7269	19.5957	43.3226	-24.1387	20.6633	44.802	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	QULNS	-255.88116912183457	-197.31918232157196	58.5619868003	-252.12004762566715	-194.18070600546076	57.9393416202	-253.52803056605018	-192.75412586212238	60.7739047039	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	RBFK	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	RBFSa	-170.034938780443	-106.94738286357196	63.0875559169	-161.74824816766716	-103.80890654746081	57.9393416202	-163.15623110805024	-102.38232640400051	60.773904704	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	RBFSb	-65.10866713934304	-9.99999983264388e-07	65.1086661393	-66.49901027870754	-9.999999974752427e-07	66.4990092787	-67.13098443296414	-9.99999983264388e-07	67.130983433	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU == 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	RBK	-53.63505168327303	-15.664363029992117	37.9706886533	-53.690526594629205	-15.800867094346366	37.8896595003	-55.657368976894126	-14.972571595306775	40.6847973816	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	RBZP	-59.102243306285004	-13.529851074635456	45.5723922316	-51.17334273065167	-11.444336365349098	39.7290063653	-52.74395750609956	-10.49637513408193	42.247582372	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	RHCCE	-59.09636411488499	-15.49983185655698	43.5965322583	-60.84449729139206	-14.109488717192477	46.7350085742	-61.639103280713464	-13.47751456293588	48.1615887178	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	RIBabc	-90.0166	-34.6843	55.3323	-78.1397	-32.0723	46.0674	-79.7103	-30.885	48.8253	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 20CR < 04CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	RNA_SYNTHESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	RNDR1	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	RNDR2	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	RNDR3	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	RNDR4	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	RNTR1	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	RNTR2	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	RNTR3	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	RNTR4	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	RPE	-19.0801	-0.0	19.0801	-19.7753	-0.0	19.7753	-20.0913	-0.0	20.0913	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	RPI	-16.6855	-0.0	16.6855	-17.3807	-0.0	17.3807	-17.6967	-0.0	17.6967	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	S7PI	-8.5138	-0.0	8.5138	-9.2089	-0.0	9.2089	-9.5249	-0.0	9.5249	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	SADH	-153.38824669149807	-93.43417386316698	59.9540728283	-155.1010585649864	-93.85338308976412	61.2476754752	-160.01277514997696	-94.0439327377301	65.9688424122	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	SADT2	-73.58330991544362	-9.999999974752427e-07	73.5833089154	-62.70732180905209	-9.999999974752427e-07	62.7073208091	-64.7329115766924	-9.999999974752427e-07	64.7329105767	15CL < 04CL | 04CU == 15CU | 15CR < 04CR	20CL < 04CL | 04CU == 20CU | 20CR < 04CR	15CL < 20CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	SDPDS	-28.143700133084995	-9.99999993922529e-07	28.1436991331	-25.956657173651408	-9.997604166755991e-07	25.9566561739	-27.8432590262276	-9.999999921461722e-07	27.8432580262	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	SDPTA	0.0	24.532	24.532	0.0	25.9567	25.9567	0.0	27.5655	27.5655	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 04CU < 20CU | 04CR < 20CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	SELNPS	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	SERAT	-41.8223	-0.0	41.8223	-43.2126	-0.0	43.2126	-43.8446	-0.0	43.8446	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	SERD_D	-60.29572277362804	-21.561103516851734	38.7346192568	-60.97323369228009	-21.244227326737967	39.7290063655	-63.34777506700752	-21.100192694624347	42.2475823724	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	SERD_L	-64.09292615832804	-25.358306901551728	38.7346192568	-64.7704370765009	-25.04143071143796	39.7290063651	-67.1449784514638	-24.897396079568054	42.2475823719	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
